Point ID,Points_m_XYZ_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
526,6.446,583849924,674,6.446,46,14,583849924,-1
527,6.584,583849926,674,6.584,39,15,583849926,15
528,5.854,583849947,682,5.854,19,0,583849947,-15
529,6.418,583849950,683,6.418,92,1,583849950,1
530,6.606,583849952,684,6.606,41,2,583849952,-13
531,6.408,583849954,684,6.408,54,3,583849954,3
532,6.538,583849956,685,6.538,70,4,583849956,-11
533,6.416,583849959,686,6.416,97,5,583849959,5
534,6.492,583849961,687,6.492,53,6,583849961,-9
535,6.408,583849963,688,6.408,72,7,583849963,7
536,6.44,583849966,689,6.44,65,8,583849966,-7
537,6.446,583849968,690,6.446,70,9,583849968,9
538,6.468,583849970,690,6.468,60,10,583849970,-5
539,6.476,583849973,691,6.476,62,11,583849973,11
540,6.438,583849975,692,6.438,74,12,583849975,-3
541,6.5,583849977,693,6.5,51,13,583849977,13
542,6.406,583849979,694,6.406,49,14,583849979,-1
543,6.566,583849982,695,6.566,36,15,583849982,15
544,5.844,583850003,702,5.844,19,0,583850003,-15
545,6.406,583850005,703,6.406,90,1,583850005,1
546,6.598,583850007,704,6.598,46,2,583850007,-13
547,6.398,583850009,705,6.398,50,3,583850009,3
548,6.51,583850012,705,6.51,73,4,583850012,-11
549,6.386,583850014,706,6.386,91,5,583850014,5
550,6.476,583850016,707,6.476,59,6,583850016,-9
551,6.392,583850019,708,6.392,72,7,583850019,7
552,6.41,583850021,709,6.41,63,8,583850021,-7
553,6.42,583850023,710,6.42,73,9,583850023,9
554,6.456,583850026,710,6.456,74,10,583850026,-5
555,6.454,583850028,711,6.454,63,11,583850028,11
556,6.422,583850030,712,6.422,74,12,583850030,-3
557,6.484,583850032,713,6.484,55,13,583850032,13
558,6.376,583850035,714,6.376,37,14,583850035,-1
559,6.534,583850037,714,6.534,34,15,583850037,15
560,5.838,583850058,722,5.838,16,0,583850058,-15
561,6.38,583850060,723,6.38,96,1,583850060,1
562,6.578,583850062,724,6.578,46,2,583850062,-13
563,6.38,583850065,725,6.38,54,3,583850065,3
564,6.498,583850067,725,6.498,73,4,583850067,-11
565,6.358,583850069,726,6.358,100,5,583850069,5
566,6.456,583850072,727,6.456,59,6,583850072,-9
567,6.37,583850074,728,6.37,71,7,583850074,7
568,6.396,583850076,729,6.396,67,8,583850076,-7
569,6.396,583850079,730,6.396,67,9,583850079,9
570,6.412,583850081,730,6.412,72,10,583850081,-5
571,6.424,583850083,731,6.424,62,11,583850083,11
572,6.414,583850085,732,6.414,74,12,583850085,-3
573,6.466,583850088,733,6.466,55,13,583850088,13
574,6.362,583850090,734,6.362,42,14,583850090,-1
575,6.514,583850092,734,6.514,34,15,583850092,15
576,5.842,583850113,742,5.842,16,0,583850113,-15
577,6.356,583850115,743,6.356,94,1,583850115,1
578,6.554,583850118,744,6.554,37,2,583850118,-13
579,6.352,583850120,744,6.352,45,3,583850120,3
580,6.49,583850122,745,6.49,54,4,583850122,-11
581,6.338,583850125,746,6.338,91,5,583850125,5
582,6.426,583850127,747,6.426,52,6,583850127,-9
583,6.338,583850129,748,6.338,68,7,583850129,7
584,6.376,583850131,749,6.376,67,8,583850131,-7
585,6.388,583850134,749,6.388,73,9,583850134,9
586,6.402,583850136,750,6.402,92,10,583850136,-5
587,6.392,583850138,751,6.392,60,11,583850138,11
588,6.374,583850141,752,6.374,66,12,583850141,-3
589,6.45,583850143,753,6.45,53,13,583850143,13
590,6.346,583850145,754,6.346,46,14,583850145,-1
591,6.482,583850148,754,6.482,33,15,583850148,15
592,5.854,583850168,762,5.854,16,0,583850168,-15
593,6.336,583850171,763,6.336,86,1,583850171,1
594,6.524,583850173,764,6.524,31,2,583850173,-13
595,6.324,583850175,765,6.324,48,3,583850175,3
596,6.474,583850178,765,6.474,78,4,583850178,-11
597,6.334,583850180,766,6.334,100,5,583850180,5
598,6.404,583850182,767,6.404,44,6,583850182,-9
599,6.314,583850184,768,6.314,70,7,583850184,7
600,6.342,583850187,769,6.342,55,8,583850187,-7
601,6.368,583850189,770,6.368,67,9,583850189,9
602,6.378,583850191,770,6.378,63,10,583850191,-5
603,6.376,583850194,771,6.376,60,11,583850194,11
604,6.36,583850196,772,6.36,81,12,583850196,-3
605,6.424,583850198,773,6.424,55,13,583850198,13
606,6.334,583850201,774,6.334,48,14,583850201,-1
607,6.478,583850203,775,6.478,33,15,583850203,15
608,5.85,583850224,782,5.85,16,0,583850224,-15
609,6.316,583850226,783,6.316,94,1,583850226,1
610,6.514,583850228,784,6.514,26,2,583850228,-13
611,6.308,583850231,784,6.308,52,3,583850231,3
612,6.442,583850233,785,6.442,79,4,583850233,-11
613,6.306,583850235,786,6.306,100,5,583850235,5
614,6.384,583850237,787,6.384,44,6,583850237,-9
615,6.3,583850240,788,6.3,72,7,583850240,7
616,6.32,583850242,789,6.32,72,8,583850242,-7
617,6.33,583850244,790,6.33,66,9,583850244,9
618,6.358,583850247,790,6.358,63,10,583850247,-5
619,6.362,583850249,791,6.362,61,11,583850249,11
620,6.334,583850251,792,6.334,65,12,583850251,-3
621,6.39,583850254,793,6.39,50,13,583850254,13
622,6.31,583850256,794,6.31,48,14,583850256,-1
623,6.458,583850258,794,6.458,34,15,583850258,15
624,5.838,583850279,802,5.838,16,0,583850279,-15
625,6.298,583850281,803,6.298,88,1,583850281,1
626,6.5,583850283,804,6.5,22,2,583850283,-13
627,6.298,583850286,804,6.298,56,3,583850286,3
628,6.422,583850288,805,6.422,79,4,583850288,-11
629,6.278,583850290,806,6.278,98,5,583850290,5
630,6.378,583850293,807,6.378,58,6,583850293,-9
631,6.296,583850295,808,6.296,72,7,583850295,7
632,6.312,583850297,809,6.312,61,8,583850297,-7
633,6.308,583850300,810,6.308,70,9,583850300,9
634,6.324,583850302,810,6.324,58,10,583850302,-5
635,6.356,583850304,811,6.356,67,11,583850304,11
636,6.298,583850307,812,6.298,76,12,583850307,-3
637,6.376,583850309,813,6.376,51,13,583850309,13
638,6.286,583850311,814,6.286,57,14,583850311,-1
639,6.436,583850313,814,6.436,31,15,583850313,15
640,5.83,583850334,823,5.83,16,0,583850334,-15
641,6.276,583850336,824,6.276,86,1,583850336,1
642,6.476,583850339,825,6.476,31,2,583850339,-13
643,6.276,583850341,826,6.276,54,3,583850341,3
644,6.41,583850343,826,6.41,79,4,583850343,-11
645,6.26,583850346,827,6.26,96,5,583850346,5
646,6.346,583850348,828,6.346,58,6,583850348,-9
647,6.27,583850350,829,6.27,71,7,583850350,7
648,6.3,583850353,830,6.3,58,8,583850353,-7
649,6.3,583850355,830,6.3,70,9,583850355,9
650,6.304,583850357,831,6.304,58,10,583850357,-5
651,6.328,583850360,832,6.328,61,11,583850360,11
652,6.286,583850362,833,6.286,76,12,583850362,-3
653,6.362,583850364,834,6.362,50,13,583850364,13
654,6.274,583850366,835,6.274,48,14,583850366,-1
655,6.39,583850369,836,6.39,30,15,583850369,15
656,5.83,583850389,843,5.83,16,0,583850389,-15
657,6.234,583850392,844,6.234,90,1,583850392,1
658,6.446,583850394,845,6.446,37,2,583850394,-13
659,6.266,583850396,845,6.266,58,3,583850396,3
660,6.382,583850399,846,6.382,75,4,583850399,-11
661,6.24,583850401,847,6.24,92,5,583850401,5
662,6.314,583850403,848,6.314,58,6,583850403,-9
663,6.238,583850406,849,6.238,70,7,583850406,7
664,6.276,583850408,850,6.276,59,8,583850408,-7
665,6.284,583850410,851,6.284,73,9,583850410,9
666,6.288,583850413,851,6.288,49,10,583850413,-5
667,6.296,583850415,852,6.296,58,11,583850415,11
668,6.258,583850417,853,6.258,68,12,583850417,-3
669,6.342,583850419,854,6.342,47,13,583850419,13
670,6.262,583850422,855,6.262,48,14,583850422,-1
671,6.374,583850424,856,6.374,30,15,583850424,15
672,5.842,583850445,863,5.842,16,0,583850445,-15
673,6.232,583850447,864,6.232,84,1,583850447,1
674,6.428,583850449,865,6.428,22,2,583850449,-13
675,6.24,583850452,865,6.24,61,3,583850452,3
676,6.368,583850454,866,6.368,55,4,583850454,-11
677,6.218,583850456,867,6.218,100,5,583850456,5
678,6.296,583850459,868,6.296,54,6,583850459,-9
679,6.218,583850461,869,6.218,70,7,583850461,7
680,6.24,583850463,870,6.24,65,8,583850463,-7
681,6.268,583850466,870,6.268,73,9,583850466,9
682,6.266,583850468,871,6.266,54,10,583850468,-5
683,6.278,583850470,872,6.278,57,11,583850470,11
684,6.238,583850472,873,6.238,76,12,583850472,-3
685,6.318,583850475,874,6.318,42,13,583850475,13
686,6.238,583850477,875,6.238,52,14,583850477,-1
687,6.366,583850479,876,6.366,28,15,583850479,15
688,5.83,583850500,883,5.83,16,0,583850500,-15
689,6.214,583850502,884,6.214,88,1,583850502,1
690,6.41,583850505,885,6.41,18,2,583850505,-13
691,6.21,583850507,885,6.21,45,3,583850507,3
692,6.336,583850509,886,6.336,75,4,583850509,-11
693,6.21,583850512,887,6.21,100,5,583850512,5
694,6.286,583850514,888,6.286,58,6,583850514,-9
695,6.198,583850516,889,6.198,61,7,583850516,7
696,6.224,583850519,890,6.224,67,8,583850519,-7
697,6.246,583850521,890,6.246,75,9,583850521,9
698,6.256,583850523,891,6.256,54,10,583850523,-5
699,6.26,583850525,892,6.26,58,11,583850525,11
700,6.228,583850528,893,6.228,81,12,583850528,-3
701,6.292,583850530,894,6.292,37,13,583850530,13
702,6.21,583850532,895,6.21,52,14,583850532,-1
703,6.356,583850535,896,6.356,27,15,583850535,15
704,5.818,583850555,901,5.818,16,0,583850555,-15
705,6.2,583850558,902,6.2,94,1,583850558,1
706,6.388,583850560,903,6.388,22,2,583850560,-13
707,6.182,583850562,903,6.182,52,3,583850562,3
708,6.306,583850565,904,6.306,72,4,583850565,-11
709,6.18,583850567,905,6.18,94,5,583850567,5
710,6.274,583850569,906,6.274,64,6,583850569,-9
711,6.176,583850571,907,6.176,57,7,583850571,7
712,6.216,583850574,908,6.216,67,8,583850574,-7
713,6.224,583850576,908,6.224,70,9,583850576,9
714,6.218,583850578,909,6.218,51,10,583850578,-5
715,6.246,583850581,910,6.246,56,11,583850581,11
716,6.218,583850583,911,6.218,70,12,583850583,-3
717,6.278,583850585,912,6.278,36,13,583850585,13
718,6.194,583850588,913,6.194,43,14,583850588,-1
719,6.328,583850590,913,6.328,28,15,583850590,15
720,5.814,583850611,921,5.814,16,0,583850611,-15
721,6.17,583850613,922,6.17,92,1,583850613,1
722,6.372,583850615,923,6.372,22,2,583850615,-13
723,6.156,583850618,923,6.156,38,3,583850618,3
724,6.294,583850620,924,6.294,72,4,583850620,-11
725,6.11,583850622,925,6.11,78,5,583850622,5
726,6.254,583850624,926,6.254,66,6,583850624,-9
727,6.146,583850627,927,6.146,57,7,583850627,7
728,6.202,583850629,928,6.202,69,8,583850629,-7
729,6.202,583850631,928,6.202,66,9,583850631,9
730,6.194,583850634,929,6.194,60,10,583850634,-5
731,6.222,583850636,930,6.222,56,11,583850636,11
732,6.208,583850638,931,6.208,78,12,583850638,-3
733,6.266,583850641,932,6.266,36,13,583850641,13
734,6.166,583850643,933,6.166,46,14,583850643,-1
735,6.296,583850645,934,6.296,25,15,583850645,15
736,5.826,583850666,941,5.826,16,0,583850666,-15
737,6.138,583850668,942,6.138,88,1,583850668,1
738,6.342,583850671,943,6.342,24,2,583850671,-13
739,6.09,583850673,943,6.09,52,3,583850673,3
740,6.286,583850675,944,6.286,69,4,583850675,-11
741,6.068,583850677,945,6.068,92,5,583850677,5
742,6.23,583850680,946,6.23,66,6,583850680,-9
743,6.118,583850682,947,6.118,57,7,583850682,7
744,6.178,583850684,948,6.178,69,8,583850684,-7
745,6.18,583850687,948,6.18,52,9,583850687,9
746,6.158,583850689,949,6.158,63,10,583850689,-5
747,6.2,583850691,950,6.2,47,11,583850691,11
748,6.122,583850694,951,6.122,67,12,583850694,-3
749,6.256,583850696,952,6.256,27,13,583850696,13
750,6.142,583850698,953,6.142,43,14,583850698,-1
751,6.284,583850701,953,6.284,25,15,583850701,15
752,5.818,583850721,961,5.818,16,0,583850721,-15
753,6.062,583850724,962,6.062,78,1,583850724,1
754,6.326,583850726,963,6.326,24,2,583850726,-13
755,6.064,583850728,963,6.064,50,3,583850728,3
756,6.274,583850730,964,6.274,51,4,583850730,-11
757,6.062,583850733,965,6.062,90,5,583850733,5
758,6.212,583850735,966,6.212,56,6,583850735,-9
759,6.112,583850737,967,6.112,50,7,583850737,7
760,6.154,583850740,968,6.154,58,8,583850740,-7
761,6.168,583850742,969,6.168,52,9,583850742,9
762,6.108,583850744,969,6.108,60,10,583850744,-5
763,6.184,583850747,970,6.184,47,11,583850747,11
764,6.062,583850749,971,6.062,67,12,583850749,-3
765,6.212,583850751,972,6.212,28,13,583850751,13
766,6.084,583850754,973,6.084,40,14,583850754,-1
767,6.276,583850756,974,6.276,27,15,583850756,15
768,5.826,583850777,982,5.826,16,0,583850777,-15
769,6.05,583850779,983,6.05,80,1,583850779,1
770,6.3,583850781,984,6.3,24,2,583850781,-13
771,6.042,583850783,984,6.042,54,3,583850783,3
772,6.236,583850786,985,6.236,63,4,583850786,-11
773,6.038,583850788,986,6.038,74,5,583850788,5
774,6.196,583850790,987,6.196,56,6,583850790,-9
775,6.094,583850793,988,6.094,55,7,583850793,7
776,6.118,583850795,989,6.118,57,8,583850795,-7
777,6.156,583850797,989,6.156,45,9,583850797,9
778,6.086,583850800,990,6.086,56,10,583850800,-5
779,6.168,583850802,991,6.168,50,11,583850802,11
780,6.048,583850804,992,6.048,75,12,583850804,-3
781,6.186,583850807,993,6.186,32,13,583850807,13
782,6.038,583850809,994,6.038,43,14,583850809,-1
783,6.258,583850811,994,6.258,34,15,583850811,15
784,5.81,583850832,1002,5.81,16,0,583850832,-15
785,6.024,583850834,1003,6.024,74,1,583850834,1
786,6.3,583850836,1004,6.3,24,2,583850836,-13
787,6.032,583850839,1004,6.032,61,3,583850839,3
788,6.22,583850841,1005,6.22,75,4,583850841,-11
789,6.01,583850843,1006,6.01,74,5,583850843,5
790,6.178,583850846,1007,6.178,48,6,583850846,-9
791,6.088,583850848,1008,6.088,63,7,583850848,7
792,6.104,583850850,1009,6.104,60,8,583850850,-7
793,6.118,583850853,1010,6.118,48,9,583850853,9
794,6.064,583850855,1010,6.064,67,10,583850855,-5
795,6.168,583850857,1011,6.168,58,11,583850857,11
796,6.04,583850859,1012,6.04,75,12,583850859,-3
797,6.174,583850862,1013,6.174,36,13,583850862,13
798,6.016,583850864,1014,6.016,37,14,583850864,-1
799,6.234,583850866,1015,6.234,37,15,583850866,15
800,5.802,583850887,1021,5.802,16,0,583850887,-15
801,6.002,583850889,1022,6.002,92,1,583850889,1
802,6.268,583850892,1023,6.268,24,2,583850892,-13
803,6.016,583850894,1024,6.016,52,3,583850894,3
804,6.198,583850896,1024,6.198,70,4,583850896,-11
805,5.984,583850899,1025,5.984,76,5,583850899,5
806,6.146,583850901,1026,6.146,54,6,583850901,-9
807,6.062,583850903,1027,6.062,63,7,583850903,7
808,6.088,583850906,1028,6.088,59,8,583850906,-7
809,6.106,583850908,1028,6.106,49,9,583850908,9
810,6.054,583850910,1029,6.054,69,10,583850910,-5
811,6.13,583850912,1030,6.13,57,11,583850912,11
812,6.026,583850915,1031,6.026,80,12,583850915,-3
813,6.176,583850917,1032,6.176,38,13,583850917,13
814,5.99,583850919,1033,5.99,45,14,583850919,-1
815,6.212,583850922,1033,6.212,42,15,583850922,15
816,5.802,583850942,1041,5.802,16,0,583850942,-15
817,5.98,583850945,1042,5.98,86,1,583850945,1
818,6.24,583850947,1043,6.24,24,2,583850947,-13
819,5.998,583850949,1044,5.998,42,3,583850949,3
820,6.182,583850952,1044,6.182,66,4,583850952,-11
821,5.976,583850954,1045,5.976,92,5,583850954,5
822,6.128,583850956,1046,6.128,41,6,583850956,-9
823,6.038,583850959,1047,6.038,63,7,583850959,7
824,6.076,583850961,1048,6.076,61,8,583850961,-7
825,6.098,583850963,1049,6.098,58,9,583850963,9
826,6.044,583850965,1049,6.044,74,10,583850965,-5
827,6.108,583850968,1050,6.108,60,11,583850968,11
828,6.016,583850970,1051,6.016,75,12,583850970,-3
829,6.154,583850972,1052,6.154,41,13,583850972,13
830,5.982,583850975,1053,5.982,45,14,583850975,-1
831,6.204,583850977,1054,6.204,43,15,583850977,15
832,5.81,583850998,1062,5.81,14,0,583850998,-15
833,5.962,583851000,1063,5.962,76,1,583851000,1
834,6.212,583851002,1064,6.212,26,2,583851002,-13
835,5.956,583851005,1065,5.956,45,3,583851005,3
836,6.164,583851007,1065,6.164,67,4,583851007,-11
837,5.96,583851009,1066,5.96,92,5,583851009,5
838,6.1,583851012,1067,6.1,46,6,583851012,-9
839,6.014,583851014,1068,6.014,55,7,583851014,7
840,6.05,583851016,1069,6.05,63,8,583851016,-7
841,6.09,583851018,1069,6.09,66,9,583851018,9
842,6.026,583851021,1070,6.026,81,10,583851021,-5
843,6.088,583851023,1071,6.088,58,11,583851023,11
844,5.984,583851025,1072,5.984,87,12,583851025,-3
845,6.132,583851028,1073,6.132,45,13,583851028,13
846,5.974,583851030,1074,5.974,38,14,583851030,-1
847,6.182,583851032,1074,6.182,45,15,583851032,15
848,5.81,583851053,1082,5.81,16,0,583851053,-15
849,5.95,583851055,1083,5.95,86,1,583851055,1
850,6.192,583851058,1084,6.192,32,2,583851058,-13
851,5.94,583851060,1085,5.94,56,3,583851060,3
852,6.13,583851062,1085,6.13,64,4,583851062,-11
853,5.95,583851065,1086,5.95,90,5,583851065,5
854,6.092,583851067,1087,6.092,50,6,583851067,-9
855,6.004,583851069,1088,6.004,59,7,583851069,7
856,6.024,583851071,1089,6.024,50,8,583851071,-7
857,6.064,583851074,1090,6.064,61,9,583851074,9
858,6.006,583851076,1090,6.006,85,10,583851076,-5
859,6.08,583851078,1091,6.08,58,11,583851078,11
860,5.964,583851081,1092,5.964,68,12,583851081,-3
861,6.112,583851083,1093,6.112,51,13,583851083,13
862,5.946,583851085,1094,5.946,44,14,583851085,-1
863,6.166,583851088,1095,6.166,46,15,583851088,15
864,5.802,583851108,1101,5.802,16,0,583851108,-15
865,5.94,583851111,1102,5.94,92,1,583851111,1
866,6.182,583851113,1103,6.182,38,2,583851113,-13
867,5.932,583851115,1104,5.932,47,3,583851115,3
868,6.108,583851118,1104,6.108,61,4,583851118,-11
869,5.92,583851120,1105,5.92,92,5,583851120,5
870,6.078,583851122,1106,6.078,54,6,583851122,-9
871,5.992,583851124,1107,5.992,61,7,583851124,7
872,6.014,583851127,1108,6.014,52,8,583851127,-7
873,6.038,583851129,1108,6.038,66,9,583851129,9
874,5.986,583851131,1109,5.986,87,10,583851131,-5
875,6.07,583851134,1110,6.07,61,11,583851134,11
876,5.958,583851136,1111,5.958,68,12,583851136,-3
877,6.1,583851138,1112,6.1,53,13,583851138,13
878,5.934,583851141,1113,5.934,45,14,583851141,-1
879,6.146,583851143,1113,6.146,49,15,583851143,15
880,5.802,583851164,1121,5.802,16,0,583851164,-15
881,5.914,583851166,1122,5.914,84,1,583851166,1
882,6.168,583851168,1123,6.168,32,2,583851168,-13
883,5.91,583851171,1124,5.91,48,3,583851171,3
884,6.092,583851173,1124,6.092,63,4,583851173,-11
885,5.886,583851175,1125,5.886,90,5,583851175,5
886,6.052,583851177,1126,6.052,52,6,583851177,-9
887,5.972,583851180,1127,5.972,64,7,583851180,7
888,6.004,583851182,1128,6.004,54,8,583851182,-7
889,6.03,583851184,1128,6.03,63,9,583851184,9
890,5.964,583851187,1129,5.964,68,10,583851187,-5
891,6.048,583851189,1130,6.048,62,11,583851189,11
892,5.948,583851191,1131,5.948,73,12,583851191,-3
893,6.088,583851194,1132,6.088,55,13,583851194,13
894,5.922,583851196,1133,5.922,45,14,583851196,-1
895,6.12,583851198,1133,6.12,51,15,583851198,15
896,5.802,583851219,1140,5.802,16,0,583851219,-15
897,5.886,583851221,1141,5.886,76,1,583851221,1
898,6.138,583851224,1142,6.138,30,2,583851224,-13
899,5.906,583851226,1142,5.906,53,3,583851226,3
900,6.082,583851228,1143,6.082,69,4,583851228,-11
901,5.874,583851230,1144,5.874,88,5,583851230,5
902,6.028,583851233,1145,6.028,43,6,583851233,-9
903,5.948,583851235,1146,5.948,61,7,583851235,7
904,5.986,583851237,1147,5.986,77,8,583851237,-7
905,6.006,583851240,1147,6.006,66,9,583851240,9
906,5.944,583851242,1148,5.944,65,10,583851242,-5
907,6.02,583851244,1149,6.02,62,11,583851244,11
908,5.918,583851247,1150,5.918,76,12,583851247,-3
909,6.068,583851249,1151,6.068,53,13,583851249,13
910,5.91,583851251,1152,5.91,45,14,583851251,-1
911,6.108,583851253,1152,6.108,55,15,583851253,15
912,5.786,583851274,1160,5.786,16,0,583851274,-15
913,5.872,583851277,1161,5.872,80,1,583851277,1
914,6.118,583851279,1162,6.118,38,2,583851279,-13
915,5.878,583851281,1162,5.878,50,3,583851281,3
916,6.07,583851283,1163,6.07,69,4,583851283,-11
917,5.864,583851286,1164,5.864,86,5,583851286,5
918,6.012,583851288,1165,6.012,52,6,583851288,-9
919,5.926,583851290,1166,5.926,60,7,583851290,7
920,5.952,583851293,1167,5.952,68,8,583851293,-7
921,5.998,583851295,1168,5.998,69,9,583851295,9
922,5.926,583851297,1168,5.926,80,10,583851297,-5
923,6.004,583851300,1169,6.004,60,11,583851300,11
924,5.89,583851302,1170,5.89,66,12,583851302,-3
925,6.054,583851304,1171,6.054,56,13,583851304,13
926,5.902,583851306,1172,5.902,48,14,583851306,-1
927,6.098,583851309,1173,6.098,51,15,583851309,15
928,5.802,583851330,1181,5.802,16,0,583851330,-15
929,5.856,583851332,1182,5.856,84,1,583851332,1
930,6.1,583851334,1183,6.1,40,2,583851334,-13
931,5.87,583851336,1184,5.87,53,3,583851336,3
932,6.048,583851339,1184,6.048,75,4,583851339,-11
933,5.862,583851341,1185,5.862,88,5,583851341,5
934,6,583851343,1186,6,56,6,583851343,-9
935,5.91,583851346,1187,5.91,63,7,583851346,7
936,5.928,583851348,1188,5.928,72,8,583851348,-7
937,5.976,583851350,1189,5.976,70,9,583851350,9
938,5.924,583851353,1189,5.924,63,10,583851353,-5
939,5.994,583851355,1190,5.994,67,11,583851355,11
